Date,Close,Open,High,Low,Volume,Change_pct
2017-01-06,26251.39,26212.09,26285.49,26203.89,210.21,0.0015
2017-01-05,26212.09,26495.04,26623.98,26212.09,137.69,-0.0107
2017-01-04,26495.04,26616.89,26648.35,26492.45,62.09,-0.0046
2017-01-03,26616.89,26874.62,26874.62,26574.27,106.43,-0.0096
2016-12-30,26874.62,26782.93,26874.62,26704.01,106.30,0.0034
2016-12-29,26782.93,26688.25,26790.54,26648.64,116.89,0.0035
2016-12-28,26688.25,26488.95,26701.53,26488.95,130.64,0.0076
2016-12-23,26486.02,26464.82,26642.26,26431.77,138.91,0.0008
2016-12-22,26464.82,26418.11,26490.12,26415.92,188.68,0.0018
2016-12-21,26418.11,26529.94,26529.94,26395.79,421.18,-0.0046
2016-12-20,26540.87,26586.56,26602.42,26509.70,248.71,-0.0017
2016-12-19,26586.56,26707.10,26707.10,26543.01,262.90,-0.0045
2016-12-16,26707.10,26559.01,26722.77,26413.42,874.34,0.0056
2016-12-15,26559.01,26407.64,26578.78,26363.99,199.98,0.0057
2016-12-14,26407.64,26071.16,26407.64,26068.56,205.33,0.0129
2016-12-13,26071.16,25817.69,26071.21,25817.69,376.70,0.0098
2016-12-09,25817.69,25739.18,25817.69,25684.15,108.52,0.0031
2016-12-08,25739.18,25673.80,25809.18,25638.37,166.00,0.0025
2016-12-07,25673.80,25671.23,25746.46,25669.87,255.73,0.0001
2016-12-06,25671.23,25743.03,25807.65,25664.94,189.40,-0.0028
2016-12-05,25743.03,25740.83,25845.35,25706.17,175.05,0.0001
2016-12-02,25740.83,25265.08,25926.12,25154.17,576.38,0.0188
2016-12-01,25265.08,25241.63,25267.75,25212.02,773.87,0.0009
2016-11-30,25241.63,25233.42,25362.12,25198.36,414.13,0.0003
2016-11-29,25233.42,25318.41,25318.41,25188.20,511.58,-0.0034
2016-11-28,25318.41,25330.87,25358.67,25273.71,202.43,-0.0006
2016-11-25,25333.39,25490.70,25501.92,25312.28,144.16,-0.0062
2016-11-24,25490.70,25517.00,25523.13,25465.67,97.14,-0.0010
2016-11-23,25517.00,25461.34,25541.06,25427.04,165.72,0.0021
2016-11-22,25462.28,25499.00,25499.00,25426.12,120.93,-0.0017
2016-11-21,25505.91,25537.54,25537.77,25486.53,112.44,-0.0012
2016-11-18,25537.54,25599.79,25609.33,25527.83,165.58,-0.0024
2016-11-17,25599.79,25653.14,25661.40,25595.39,161.59,-0.0021
2016-11-16,25653.14,25857.06,25857.86,25632.09,145.74,-0.0079
2016-11-15,25857.06,25986.81,26027.55,25795.52,189.73,-0.0050
2016-11-14,25986.81,26170.88,26239.39,25973.27,160.91,-0.0070
2016-11-11,26170.88,26221.75,26278.62,26137.33,199.92,-0.0019
2016-11-10,26221.75,26173.69,26327.35,26142.94,137.64,0.0018
2016-11-09,26173.69,26364.27,26371.37,26083.76,146.11,-0.0072
2016-11-08,26364.27,26884.58,26887.88,26331.97,189.01,-0.0195
2016-11-07,26887.54,26981.60,26982.08,26872.46,115.04,-0.0035
2016-11-04,26981.60,27044.36,27044.36,26896.11,151.85,-0.0023
2016-11-03,27044.36,27223.08,27592.42,27031.60,112.52,-0.0066
2016-11-02,27223.08,27252.48,27309.00,27211.28,202.70,-0.0011
2016-11-01,27252.48,27219.69,27277.25,27196.56,186.86,0.0012
2016-10-31,27220.09,27294.21,27317.10,27215.56,219.90,-0.0027
2016-10-28,27294.21,27236.78,27296.32,27192.46,148.45,0.0021
2016-10-27,27236.78,27120.39,27242.02,27080.20,155.59,0.0043
2016-10-26,27120.39,27098.52,27121.77,27007.21,159.99,0.0008
2016-10-25,27098.52,27575.07,27588.24,27093.23,112.43,-0.0173
2016-10-24,27575.03,27596.82,27630.83,27567.48,101.18,-0.0008
2016-10-21,27596.82,27598.34,27627.63,27573.06,70.94,-0.0001
2016-10-20,27598.34,27478.04,27720.30,27478.04,111.90,0.0044
2016-10-19,27478.04,27555.31,27557.14,27460.67,75.01,-0.0028
2016-10-18,27555.31,27634.99,27678.20,27555.31,154.11,-0.0029
2016-10-17,27634.99,27861.03,27867.50,27631.05,255.81,-0.0081
2016-10-14,27861.03,27854.78,28264.33,27821.27,220.85,0.0002
2016-10-13,27854.78,28027.23,28030.72,27803.76,380.75,-0.0062
2016-10-12,28027.23,28034.32,28058.03,27921.68,155.58,-0.0003
2016-10-11,28034.32,27925.00,28060.76,27901.45,234.19,0.0039
2016-10-10,27925.35,27835.22,27953.31,27808.88,171.46,0.0032
2016-10-07,27835.22,28031.90,28043.08,27812.39,200.84,-0.0068
2016-10-06,28026.59,28009.40,28065.18,27936.56,348.80,0.0006
2016-10-05,28009.40,28277.93,28282.16,27981.39,187.16,-0.0097
2016-10-04,28283.99,28335.40,28346.00,28217.85,198.10,-0.0018
2016-09-30,28335.40,28247.56,28335.40,27907.57,217.81,0.0031
2016-09-29,28247.56,28236.23,28299.24,28168.85,170.37,0.0004
2016-09-28,28236.23,28248.86,28252.97,28161.95,159.05,-0.0004
2016-09-27,28248.86,28263.16,28269.07,28174.07,294.91,-0.0005
2016-09-26,28263.16,28247.07,28290.24,28238.96,249.77,0.0006
2016-09-23,28247.11,28166.42,28303.44,28140.14,265.07,0.0029
2016-09-22,28166.42,28214.57,28292.01,28137.67,410.06,-0.0017
2016-09-21,28214.57,28209.93,28239.64,28161.91,225.10,0.0002
2016-09-20,28209.93,27839.93,28225.53,27839.09,231.46,0.0133
2016-09-19,27839.93,27858.48,28049.07,27811.15,328.20,-0.0007
2016-09-16,27858.48,27725.40,27858.56,27661.62,228.93,0.0048
2016-09-15,27725.40,27642.13,27748.04,27633.38,200.29,0.0030
2016-09-14,27642.13,27577.52,27642.13,27541.48,182.30,0.0023
2016-09-09,27577.52,27574.09,27611.31,27557.65,272.85,0.0001
2016-09-08,27574.09,27522.62,27574.77,27445.40,242.74,0.0019
2016-09-07,27522.62,27503.75,27528.97,27365.77,295.66,0.0007
2016-09-06,27503.81,27707.12,27707.12,27503.81,176.77,-0.0073
2016-09-05,27707.12,27756.67,27786.75,27679.42,195.02,-0.0018
2016-09-02,27756.67,28419.92,28488.00,27744.76,309.45,-0.0233
2016-09-01,28419.92,27599.03,28421.27,27599.03,229.23,0.0297
2016-08-31,27599.03,27493.12,27612.13,27487.20,262.61,0.0039
2016-08-30,27493.12,27368.41,27517.13,27364.18,230.13,0.0046
2016-08-29,27368.41,27450.91,27452.83,27312.47,,-0.0030
2016-08-26,27450.91,27379.95,27573.19,27271.24,,0.0026
2016-08-25,27379.95,27880.46,27883.68,27365.22,,-0.0180
2016-08-24,27880.46,27810.28,27881.03,27753.84,,0.0025
2016-08-23,27810.28,27812.06,27921.99,27728.90,,-0.0002
2016-08-22,27817.00,27650.32,27842.91,27650.32,,0.0060
2016-08-19,27650.32,27420.99,27681.31,27420.99,,0.0084
2016-08-18,27420.99,27437.25,27565.48,27365.25,,-0.0006
2016-08-17,27437.25,27389.02,27536.23,27355.19,,0.0018
2016-08-16,27389.02,27316.52,27438.07,27294.28,,0.0027
2016-08-15,27316.52,27246.88,27341.27,27179.66,,0.0026
2016-08-12,27246.98,27280.95,27291.06,27180.04,,-0.0012
2016-08-11,27280.95,27421.83,27461.59,27241.08,,-0.0051
2016-08-10,27421.83,27272.14,27421.83,27220.76,,0.0055
2016-08-09,27272.14,27394.98,27476.31,27248.35,,-0.0045
2016-08-08,27394.98,27425.86,27458.99,27313.96,,-0.0011
2016-08-05,27425.86,27751.34,27766.99,27425.86,,-0.0117
2016-08-04,27751.34,27687.80,27795.31,27658.43,,0.0023
2016-08-03,27687.80,27831.95,27840.55,27687.17,,-0.0052
2016-08-02,27831.95,27843.00,28006.15,27757.96,,-0.0004
2016-08-01,27843.00,28009.93,28040.45,27802.49,,-0.0060
2016-07-29,28009.93,28057.91,28130.08,28003.61,,-0.0013
2016-07-28,28046.96,28205.62,28207.06,28040.68,,-0.0056
2016-07-27,28205.62,27945.02,28263.02,27945.02,,0.0093
2016-07-26,27945.02,27629.90,27985.69,27619.37,,0.0114
2016-07-25,27629.90,27659.44,27693.10,27449.64,,-0.0011
2016-07-22,27659.44,27997.29,28078.29,27659.44,,-0.0121
2016-07-21,27997.29,28221.18,28223.24,27990.26,,-0.0079
2016-07-20,28221.18,28488.56,28489.57,28201.38,,-0.0094
2016-07-19,28488.56,28733.90,28739.38,28472.53,,-0.0088
2016-07-18,28740.24,28805.45,28875.74,28681.21,,-0.0023
2016-07-15,28805.45,28703.09,28855.18,28702.55,,0.0036
2016-07-14,28703.09,28730.42,28736.87,28658.20,,-0.0010
2016-07-13,28730.42,28857.74,28861.20,28694.82,,-0.0044
2016-07-12,28857.34,28813.71,28942.99,28709.73,,0.0015
2016-07-11,28813.51,28854.98,28890.50,28598.46,,-0.0014
2016-07-08,28854.98,29002.26,29041.12,28828.74,,-0.0052
2016-07-04,29005.33,29305.40,29332.39,28980.61,,-0.0102
2016-07-01,29305.40,29597.79,29601.05,29259.39,,-0.0099
2016-06-30,29597.79,29812.91,29846.67,29580.93,,-0.0072
2016-06-29,29812.91,29575.24,29868.23,29529.95,,0.0080
2016-06-28,29575.24,29840.23,29840.23,29342.05,,-0.0090
2016-06-27,29843.79,30649.66,30683.18,29820.44,,-0.0263
2016-06-24,30649.66,31071.25,31073.32,30163.91,,-0.0136
2016-06-23,31071.25,30127.82,31071.25,30127.82,,0.0313
2016-06-22,30127.82,29422.71,30134.68,29422.71,,0.0240
2016-06-21,29422.71,28769.90,29425.40,28725.53,,0.0227
2016-06-20,28769.90,29247.27,29355.21,28752.98,,-0.0163
2016-06-17,29247.27,28489.89,29271.57,28489.89,,0.0266
2016-06-16,28489.87,27917.23,28755.05,27917.23,,0.0214
2016-06-15,27891.96,27034.05,27891.96,27034.05,,0.0317
2016-06-14,27034.05,27103.38,27116.21,26966.95,,-0.0026
2016-06-13,27103.38,27232.62,27264.55,27051.17,,-0.0047
2016-06-10,27232.62,27284.83,27439.33,27205.65,,-0.0019
2016-06-09,27284.83,27098.18,27347.99,27091.63,,0.0069
2016-06-08,27098.18,27475.48,27496.62,27090.25,,-0.0137
2016-06-07,27475.48,27585.06,27585.06,27440.42,,-0.0045
2016-06-06,27599.48,27634.42,27716.10,27488.88,,-0.0013
2016-06-03,27634.48,27183.64,27660.83,27181.82,,0.0166
2016-06-02,27183.64,26890.02,27218.60,26446.96,,0.0102
2016-06-01,26910.23,27663.16,27663.16,26893.58,,-0.0275
2016-05-31,27671.08,28902.25,28907.56,27657.31,,-0.0426
2016-05-27,28902.25,28877.47,29125.78,28877.47,,0.0009
2016-05-26,28877.47,28260.61,28963.21,28260.61,,0.0218
2016-05-25,28260.61,27231.50,28261.65,27231.50,,0.0378
2016-05-24,27231.50,27015.97,27231.50,26993.78,,0.0080
2016-05-23,27015.97,27116.45,27116.45,26832.75,,-0.0042
2016-05-20,27129.41,27028.24,27155.15,27008.06,,0.0037
2016-05-19,27028.24,26763.86,27055.35,26753.13,,0.0099
2016-05-18,26763.86,26655.48,26771.74,26570.02,,0.0041
2016-05-17,26655.48,26799.44,26873.71,26575.85,,-0.0061
2016-05-16,26818.77,26441.03,26859.08,26401.02,,0.0143
2016-05-13,26441.03,25865.06,26673.11,25865.06,,0.0223
2016-05-12,25865.06,25630.62,25865.06,25630.04,,0.0091
2016-05-11,25630.62,25646.56,25714.07,25601.15,,-0.0006
2016-05-10,25646.84,25828.30,25876.49,25612.34,,-0.0070
2016-05-09,25828.30,25701.60,25898.82,25701.60,,0.0049
2016-05-06,25701.60,25563.78,25726.03,25451.44,,0.0054
2016-05-05,25563.78,25715.42,25717.78,25512.94,,-0.0059
2016-05-04,25716.06,25865.50,26087.04,25680.65,,-0.0058
2016-05-03,25865.50,25062.41,25930.87,25059.05,,0.0320
2016-04-29,25062.41,24957.08,25164.14,24951.08,,0.0042
2016-04-28,24957.08,24809.29,25033.37,24806.05,,0.0060
2016-04-27,24809.29,24823.86,24852.71,24749.15,,-0.0006
2016-04-26,24824.84,24773.51,24874.01,24760.49,,0.0024
2016-04-25,24765.10,24850.11,24853.47,24740.30,,-0.0034
2016-04-22,24850.11,24909.88,24913.12,24817.10,,-0.0024
2016-04-21,24909.88,24784.95,24916.15,24784.95,,0.0050
2016-04-20,24784.95,24659.17,24788.39,24659.17,,0.0065
2016-04-19,24624.56,24636.56,24645.12,24577.41,,0.0011
2016-04-18,24596.34,24719.27,24719.27,24576.59,,-0.0050
2016-04-15,24719.44,24746.04,24760.37,24613.51,,-0.0011
2016-04-14,24746.16,24637.91,24746.16,24621.09,,0.0044
2016-04-13,24637.91,24639.48,24680.18,24580.49,,-0.0001
2016-04-12,24639.48,24648.84,24654.56,24569.72,,-0.0004
2016-04-11,24649.39,25328.06,25337.21,24638.38,,-0.0268
2016-04-08,25328.06,25369.51,25378.09,25292.46,,-0.0016
2016-04-07,25369.52,25455.69,25457.82,25193.74,,-0.0037
2016-04-06,25464.94,25454.75,25466.94,25429.21,,0.0004
2016-04-05,25454.75,25349.07,25455.82,25338.30,,0.0042
2016-04-04,25349.07,25507.09,25532.76,25288.64,,-0.0062
2016-04-01,25507.09,25306.22,25507.09,25284.17,,0.0079
2016-03-31,25306.22,25145.28,25351.81,25141.91,,0.0064
2016-03-30,25145.28,25545.10,25617.20,25267.62,,-0.0052
2016-03-29,25277.29,25899.91,25906.07,25502.53,,-0.0240
2016-03-24,25899.91,25736.92,25918.60,25736.92,,0.0063
2016-03-23,25736.92,26020.40,26026.48,25687.65,,-0.0109
2016-03-22,26020.40,25902.95,26067.87,25898.92,,0.0045
2016-03-21,25902.95,25694.79,25992.67,25660.40,,0.0081
2016-03-18,25694.79,25679.87,25694.79,25512.71,,0.0006
2016-03-17,25679.03,25657.48,25733.36,25589.18,,0.0008
2016-03-16,25657.48,25744.20,25745.11,25639.33,,-0.0034
2016-03-15,25745.13,25814.03,25908.20,25714.06,,-0.0042
2016-03-14,25853.58,25988.40,26250.34,25806.99,,-0.0052
2016-03-11,25988.40,25923.77,26093.31,25922.04,,0.0025
2016-03-10,25923.77,25885.31,25942.76,25867.29,,0.0015
2016-03-09,25885.31,25755.01,25892.29,25755.01,,0.0051
2016-03-08,25755.01,25890.94,25978.12,25510.43,,-0.0053
2016-03-07,25890.94,25821.90,25891.28,25793.64,,0.0027
2016-03-04,25820.10,25817.68,25819.75,25731.27,,0.0001
2016-03-03,25816.29,25396.83,25816.29,25342.52,,0.0165
2016-03-02,25396.83,24838.31,25560.26,24838.31,,0.0225
2016-03-01,24838.31,24570.73,24846.12,24436.97,,0.0109
2016-02-29,24570.73,24228.79,24574.16,24181.51,,0.0141
2016-02-26,24228.79,24042.73,24234.04,24034.28,,0.0077
2016-02-25,24042.73,23883.34,24078.10,23872.14,,0.0067
2016-02-24,23883.34,24090.98,24091.01,23881.05,,-0.0086
2016-02-23,24090.98,24423.37,24437.75,24066.36,,-0.0136
2016-02-22,24423.37,24432.51,24478.02,24394.89,,-0.0004
2016-02-19,24432.51,24261.69,24445.18,24256.81,,0.0070
2016-02-18,24261.69,24056.12,24262.04,24003.30,,0.0085
2016-02-17,24056.12,24514.91,24543.32,24049.10,,-0.0187
2016-02-16,24514.91,24827.50,24828.90,24511.38,,-0.0126
2016-02-15,24827.50,24689.69,24845.69,24375.10,,0.0056
2016-02-12,24689.69,24664.89,24893.66,24446.27,,0.0010
2016-02-11,24664.89,24135.40,24671.82,24135.40,,0.0219
2016-02-10,24135.40,23981.09,24135.40,23933.23,,0.0064
2016-02-09,23981.09,23977.10,23981.09,23589.16,,0.0002
2016-02-08,23977.17,23501.87,23977.17,23461.97,,0.0202
2016-02-05,23501.87,23532.29,23656.73,23353.84,,-0.0007
2016-02-04,23517.19,23605.89,23715.84,23384.75,,-0.0038
2016-02-03,23605.89,23834.87,23878.02,23537.43,,-0.0096
2016-02-02,23834.87,23826.76,23865.58,23723.94,,0.0003
2016-02-01,23826.76,23916.15,24168.39,23784.32,,-0.0037
2016-01-29,23916.15,23598.85,23923.26,23598.85,,0.0134
2016-01-28,23598.85,23333.34,23667.82,23333.34,,0.0114
2016-01-27,23333.34,23832.03,23832.03,23311.95,,-0.0209
2016-01-26,23832.03,23963.64,23996.94,23786.73,,-0.0055
2016-01-25,23963.64,23826.50,24145.90,23821.12,,0.0058
2016-01-22,23826.50,23686.67,23826.50,23484.17,,0.0059
2016-01-21,23686.67,23335.01,23687.13,23335.01,,0.0151
2016-01-20,23335.01,22456.32,23384.57,22456.32,,0.0391
2016-01-19,22456.32,22550.83,22557.59,22330.96,,-0.0042
2016-01-18,22550.83,23514.04,23514.04,22547.72,,-0.0410
2016-01-15,23514.04,24239.98,24239.98,23371.54,,-0.0299
2016-01-14,24239.98,25103.05,25103.05,24223.22,,-0.0344
2016-01-13,25103.05,26034.93,26094.44,25071.57,,-0.0358
2016-01-12,26034.93,26350.18,26400.35,26024.39,,-0.0120
2016-01-11,26350.18,27028.39,27070.40,26303.70,,-0.0251
2016-01-08,27028.39,27266.18,27275.24,26628.27,,-0.0087
2016-01-07,27266.18,27180.76,27266.18,26702.22,,0.0031
2016-01-06,27180.76,28102.14,28131.70,27129.00,,-0.0328
2016-01-05,28102.14,28370.32,28373.15,28079.08,,-0.0095
2016-01-04,28370.32,28642.25,28707.29,28350.59,,-0.0095
2015-12-31,28642.25,27777.83,28642.25,27690.00,,0.0311
2015-12-30,27777.83,26763.24,27777.83,26762.14,,0.0379
2015-12-29,26763.24,26871.24,26963.39,26476.17,,-0.0040
2015-12-23,26871.24,26918.22,26963.08,26742.05,,-0.0017
2015-12-22,26918.22,26728.64,26918.22,26565.26,,0.0071
2015-12-21,26728.64,26537.36,26728.64,26493.64,,0.0072
2015-12-18,26537.36,26952.44,26992.50,26528.42,,-0.0154
2015-12-17,26953.05,26948.43,27040.07,26945.93,,0.0002
2015-12-16,26948.43,26950.76,27246.84,26894.20,,-0.0001
2015-12-15,26950.76,27179.28,27185.31,26890.52,,-0.0084
2015-12-14,27179.28,27269.71,27334.14,27140.37,,-0.0033
2015-12-11,27269.71,27205.72,27430.35,27201.86,,0.0023
2015-12-10,27205.95,27004.50,27220.48,26992.94,,0.0075
2015-12-09,27004.50,27533.03,27584.39,26856.37,,-0.0192
2015-12-08,27533.03,27833.89,28675.96,27496.29,,-0.0108
2015-12-07,27833.89,27631.05,27833.89,27332.95,,0.0073
2015-12-04,27631.05,27559.18,27633.16,27505.21,,0.0026
2015-12-03,27559.18,27287.89,27561.43,27270.77,,0.0099
2015-12-02,27287.89,27314.00,27384.57,27201.33,,-0.0010
2015-12-01,27314.00,27385.69,27385.69,27268.07,,-0.0026
2015-11-30,27385.69,27617.45,27635.20,27275.02,,-0.0084
2015-11-27,27617.45,27697.12,27739.10,27592.94,,-0.0029
2015-11-26,27697.12,27743.92,27791.89,27657.81,,-0.0017
2015-11-25,27743.92,27596.81,27743.92,27574.98,,0.0053
2015-11-24,27596.81,27843.55,27851.62,27584.38,,-0.0089
2015-11-23,27843.55,28131.28,28276.57,27843.55,,-0.0102
2015-11-20,28131.28,28203.20,28281.89,28085.14,,-0.0026
2015-11-19,28203.20,28219.44,28244.59,28179.03,,-0.0006
2015-11-18,28219.44,28351.28,28373.17,28207.22,,-0.0047
2015-11-17,28351.28,28532.81,28651.68,28231.53,,-0.0064
2015-11-16,28532.81,28841.67,28846.48,28484.05,,-0.0107
2015-11-13,28841.67,28798.67,28846.23,28715.57,,0.0015
2015-11-12,28798.67,29014.78,29034.50,28778.02,,-0.0074
2015-11-11,29014.78,28981.12,29129.49,28963.73,,0.0012
2015-11-10,28980.07,29168.04,29248.49,28978.92,,-0.0064
2015-11-09,29168.04,29175.35,29232.09,29136.28,,-0.0003
2015-11-06,29175.35,29030.97,29180.68,29013.28,,0.0050
2015-11-05,29030.97,29032.44,29106.32,28999.79,,-0.0001
2015-11-04,29032.44,29052.87,29276.26,28999.74,,-0.0007
2015-11-03,29052.87,29136.85,29160.80,29034.10,,-0.0029
2015-11-02,29136.85,29177.72,29273.48,29061.49,,-0.0014
2015-10-30,29177.72,29446.95,29452.13,29152.82,,-0.0091
2015-10-29,29446.95,29396.31,29446.95,29146.95,,0.0017
2015-10-28,29396.31,29572.90,29578.77,29382.63,,-0.0060
2015-10-27,29572.90,29828.95,29828.95,29366.04,,-0.0086
2015-10-26,29828.95,30011.89,30015.06,29823.24,,-0.0061
2015-10-23,30011.89,30025.62,30118.37,29983.72,,-0.0005
2015-10-22,30025.62,30199.15,30243.78,29975.48,,-0.0057
2015-10-21,30199.15,30325.11,30329.23,29931.55,,-0.0042
2015-10-20,30325.11,30219.01,30328.91,30175.19,,0.0035
2015-10-19,30219.01,29834.21,30222.43,29820.94,,0.0129
2015-10-16,29834.21,29700.08,29881.34,29700.08,,0.0045
2015-10-15,29700.08,29667.24,29784.19,29555.40,,0.0011
2015-10-14,29668.16,30058.40,30066.88,29656.86,,-0.0130
2015-10-13,30058.40,30231.16,30265.48,30058.05,,-0.0057
2015-10-12,30231.16,30165.22,30306.29,30051.80,,0.0022
2015-10-09,30165.19,30123.20,30194.08,30105.66,,0.0014
2015-10-08,30123.20,30141.06,30223.71,29979.90,,-0.0006
2015-10-07,30141.06,30330.58,30331.79,30084.12,,-0.0062
2015-10-06,30330.58,30405.88,30405.88,30213.20,,-0.0025
2015-10-05,30405.88,30588.41,30588.41,30387.37,,-0.0060
2015-10-02,30588.41,31217.77,31256.16,30480.76,,-0.0202
2015-09-30,31217.77,30825.00,31217.77,30505.37,,0.0127
2015-09-29,30825.00,30762.29,30825.00,30560.30,,0.0020
2015-09-28,30762.29,30543.17,30781.61,30525.39,,0.0072
2015-09-23,30543.17,30426.78,30560.93,30425.31,466.94,0.0038
2015-09-22,30426.10,30265.90,30545.97,30264.77,,0.0053
2015-09-21,30265.90,30332.68,30564.18,30251.73,,-0.0022
2015-09-18,30332.68,30410.39,30453.70,30131.61,,-0.0026
2015-09-17,30410.39,30359.47,30516.15,30055.26,,0.0017
2015-09-16,30359.47,30311.77,30362.83,30135.28,,0.0016
2015-09-15,30311.77,30369.97,30525.38,30257.60,,-0.0019
2015-09-14,30369.97,29689.08,30481.32,29689.08,,0.0229
2015-09-11,29689.08,29420.83,29813.96,29420.83,,0.0097
2015-09-10,29403.12,29454.09,29488.83,28611.89,,-0.0016
2015-09-09,29449.90,30358.87,30364.17,29329.40,,-0.0299
2015-09-08,30358.87,30052.20,30379.57,30038.74,,0.0102
2015-09-07,30052.20,29511.08,30052.29,29508.08,,0.0183
2015-09-04,29511.08,29390.40,29583.70,29293.57,,0.0040
2015-09-03,29393.77,29870.86,29870.86,29309.19,,-0.0160
2015-09-02,29870.86,30225.34,30275.77,29789.83,,-0.0117
2015-09-01,30225.34,29713.66,30314.73,29713.66,,0.0182
2015-08-31,29684.84,28814.62,29684.84,28814.62,,0.0296
2015-08-28,28831.97,28221.75,28833.99,28106.20,,0.0216
2015-08-27,28221.75,28137.65,28302.94,28053.16,,0.0030
2015-08-26,28137.65,28807.00,28807.00,28122.91,,-0.0232
2015-08-25,28807.00,29214.13,29214.13,28526.29,,-0.0139
2015-08-24,29214.13,29878.33,29889.67,29193.73,,-0.0222
2015-08-21,29878.33,29747.57,30034.79,29462.76,,0.0044
2015-08-20,29747.57,30042.38,30051.97,29487.77,,-0.0098
2015-08-19,30042.38,30112.62,30112.62,29445.78,,-0.0023
2015-08-18,30112.62,29909.44,30112.62,29633.26,,0.0068
2015-08-17,29909.44,30705.62,30705.64,29879.80,,-0.0259
2015-08-14,30705.62,30752.63,30826.09,30623.15,,-0.0015
2015-08-13,30752.63,31106.51,31106.51,30677.39,,-0.0114
2015-08-12,31107.11,31269.71,31279.71,30998.94,,-0.0052
2015-08-11,31269.71,31427.68,31486.98,31194.11,,-0.0056
2015-08-10,31446.42,31441.71,31773.68,31396.93,,0.0001
2015-08-07,31441.71,31495.73,31519.17,31323.54,,-0.0017
2015-08-06,31495.73,31403.75,31614.66,31395.37,,0.0029
2015-08-05,31403.75,30458.86,31414.73,30458.86,,0.0310
2015-08-04,30458.86,30247.83,30458.86,30199.61,,0.0070
2015-08-03,30247.83,30180.27,30300.31,30141.61,,0.0022
2015-07-31,30180.27,30436.18,30455.28,30050.12,,-0.0084
2015-07-30,30436.18,30514.17,30540.84,30347.24,,-0.0025
2015-07-29,30510.95,30674.92,30674.98,30464.41,,-0.0034
2015-07-28,30614.81,30807.54,30835.83,30605.83,,-0.0063
2015-07-27,30807.54,31091.69,31102.28,30761.98,,-0.0091
2015-07-24,31091.69,31216.72,31238.20,31030.24,,-0.0040
2015-07-23,31216.72,31267.51,31321.78,31186.06,,-0.0016
2015-07-22,31267.25,31332.39,31375.25,31206.27,,-0.0021
2015-07-21,31332.39,31047.99,31338.25,30998.81,,0.0092
2015-07-16,31047.99,30970.51,31049.82,30483.45,,0.0025
2015-07-15,30970.51,31372.90,31379.28,30943.89,,-0.0128
2015-07-14,31372.90,31628.20,31629.57,31357.96,,-0.0081
2015-07-13,31628.20,31730.48,31845.78,31616.86,,-0.0032
2015-07-10,31729.26,31768.23,31791.23,31682.15,,-0.0012
2015-07-09,31768.23,32031.73,32100.34,31750.53,,-0.0082
2015-07-08,32031.73,32380.26,32381.47,31994.24,,-0.0108
2015-07-07,32380.26,32444.12,32507.26,32322.66,,-0.0020
2015-07-06,32444.12,32538.34,32570.59,32382.09,,-0.0029
2015-07-03,32538.34,32739.11,32745.16,32531.64,,-0.0061
2015-07-02,32739.11,32863.35,32869.36,32697.13,,-0.0038
2015-07-01,32863.43,33456.83,33470.62,32789.83,,-0.0177
2015-06-30,33456.83,33249.19,33465.31,33030.13,,0.0062
2015-06-29,33249.19,32853.49,33249.19,32788.39,,0.0120
2015-06-26,32853.49,33121.65,33121.65,32756.16,,-0.0081
2015-06-25,33121.65,33266.87,33266.87,33055.36,,-0.0044
2015-06-24,33266.87,33380.84,33413.66,33229.37,,-0.0034
2015-06-23,33380.84,33384.59,33487.98,33375.44,,-0.0001
2015-06-22,33384.59,33257.90,33402.40,33250.14,,0.0038
2015-06-19,33257.90,33460.50,33483.37,33223.86,,-0.0061
2015-06-18,33460.50,33478.42,33549.66,33381.62,,-0.0005
2015-06-17,33478.42,33602.67,33621.20,33444.20,,-0.0037
2015-06-16,33602.67,33719.45,33730.67,33494.42,,-0.0035
2015-06-15,33720.64,33621.75,33720.64,33578.61,,0.0029
2015-06-12,33621.75,33556.35,33735.92,33556.35,,0.0019
2015-06-11,33556.35,33462.34,33566.03,33425.64,,0.0028
2015-06-10,33462.34,33492.17,33539.98,33419.42,,-0.0009
2015-06-09,33492.17,33590.33,33612.63,33490.54,,-0.0029
2015-06-08,33590.33,33664.91,33694.26,33548.63,,-0.0022
2015-06-05,33664.91,33466.41,33664.91,33172.79,,0.0056
2015-06-04,33476.77,33879.21,33887.67,33447.06,,-0.0119
2015-06-03,33879.21,34061.89,34065.72,33775.21,,-0.0054
2015-06-02,34061.89,34044.65,34061.89,33969.82,,0.0005
2015-06-01,34044.65,34310.37,34332.94,34044.65,,-0.0077
2015-05-28,34310.37,34355.31,34417.78,34255.29,,-0.0013
2015-05-27,34355.31,34298.64,34355.31,33986.05,,0.0017
2015-05-26,34298.64,34151.81,34352.94,34147.45,,0.0043
2015-05-25,34151.81,34272.09,34315.41,34144.56,,-0.0035
2015-05-22,34272.09,34459.70,34462.88,34220.11,,-0.0054
2015-05-21,34459.70,34533.40,34533.88,34446.34,,-0.0021
2015-05-20,34533.40,34706.93,34733.88,34504.18,,-0.0050
2015-05-19,34706.93,34781.46,34873.57,34653.19,,-0.0021
2015-05-18,34781.46,34439.39,34781.46,34439.39,,0.0099
2015-05-15,34439.52,34414.18,34482.51,34374.66,,0.0007
2015-05-14,34416.29,34208.30,34416.29,34199.73,,0.0061
